RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_004105	EFEMP1	317.72812382	2354.0	1482	4999224.0
NM_004102	FABP3	0.0	0.0	402	4999224.0
NM_001463	FRZB	0.0	0.0	978	4999224.0
NM_001145316	DSN1	89.2762272858	478.0	1071	4999224.0
NM_007103	NDUFV1	111.271749662	776.0	1395	4999224.0
NM_007102	GUCA2B	0.0	0.0	339	4999224.0
NM_007101	SARDH	0.0	0.0	2757	4999224.0
NM_007100	ATP5I	250.515070415	263.0	210	4999224.0
NM_007107	SSR3	428.023418482	1194.0	558	4999224.0
NM_007106	UBL3	36.1638047129	64.0	354	4999224.0
NM_007105	SLC22A18AS	2.36257139549	9.0	762	4999224.0
NM_181435	C1QTNF3	0.0	0.0	960	4999224.0
NM_000339	SLC12A3	0.0	0.0	3093	4999224.0
NM_000338	SLC12A1	0.0	0.0	3300	4999224.0
NM_007109	TCF19	2.11978949229	11.0	1038	4999224.0
NM_000484	APP	210.754715185	2437.0	2313	4999224.0
NM_000483	APOC2	0.0	0.0	306	4999224.0
NM_000482	APOA4	0.0	0.0	1191	4999224.0
NM_000481	AMT	0.0	0.0	1212	4999224.0
NM_016643	ZNF771	3.77417065695	18.0	954	4999224.0
NM_030615	KIF25	0.0	0.0	1155	4999224.0
NM_207112	HAGHL	7.10304970145	31.0	873	4999224.0
NM_001425	EMP3	496.418507567	1221.0	492	4999224.0
NM_001012968	SPIN4	52.2747797125	196.0	750	4999224.0
NM_030613	ZFP2	0.0	0.0	1386	4999224.0
NM_005801	EIF1	1149.30117856	1965.0	342	4999224.0
NM_001012961	C1orf84	3.72497290164	10.0	537	4999224.0
NM_001012967	DDX60L	2.14835138938	55.0	5121	4999224.0
NM_014174	THYN1	53.1055871199	180.0	678	4999224.0
NM_001012964	KLK6	0.0	0.0	735	4999224.0
NM_003824	FADD	93.475432427	293.0	627	4999224.0
NM_012188	FOXI1	0.0	0.0	1137	4999224.0
NM_003826	NAPG	30.0366105637	141.0	939	4999224.0
NM_003827	NAPA	179.982888299	799.0	888	4999224.0
NM_003820	TNFRSF14	0.0	0.0	852	4999224.0
NM_003821	RIPK2	20.0893778838	163.0	1623	4999224.0
NM_003795	SNX3	319.886047133	782.0	489	4999224.0
NM_012181	FKBP8	67.1601817143	417.0	1242	4999224.0
NM_012180	FBXO8	6.25097015057	30.0	960	4999224.0
NM_012183	FOXD3	0.0	0.0	1437	4999224.0
NM_012182	FOXB1	0.0	0.0	978	4999224.0
NM_003828	MTMR1	28.2326099293	282.0	1998	4999224.0
NM_012184	FOXD4L1	0.0	0.0	1227	4999224.0
NM_012186	FOXE3	0.0	0.0	960	4999224.0
NM_020733	HEG1	23.2066889912	481.0	4146	4999224.0
NM_001083335	ZFP112	0.802458604303	11.0	2742	4999224.0
NM_020731	AHRR	7.03812935471	76.0	2160	4999224.0
NM_001861	COX4I1	1022.90385272	2608.0	510	4999224.0
NM_001146110	MIER1	60.135119134	478.0	1590	4999224.0
NM_005806	OLIG2	0.0	0.0	972	4999224.0
NM_020734	RIMKLB	33.2523614556	193.0	1161	4999224.0
NM_020739	CCPG1	71.5150569205	813.0	2274	4999224.0
NM_005807	PRG4	0.0	0.0	4215	4999224.0
NM_004975	KCNB1	0.0	0.0	2577	4999224.0
NM_001080824	LOC129293	8.31638917187	57.0	1371	4999224.0
NM_144646	IGJ	0.0	0.0	480	4999224.0
NM_144647	CAPSL	1.91417267769	6.0	627	4999224.0
NM_144644	SPATA4	0.0	0.0	918	4999224.0
NM_000156	GAMT	11.8161798627	42.0	711	4999224.0
NM_144642	SYNPR	0.0	0.0	798	4999224.0
NM_144643	SCLT1	17.1289283661	177.0	2067	4999224.0
NM_001161546	LOC389333	0.0	0.0	3048	4999224.0
NM_000152	GAA	3.28837324465	47.0	2859	4999224.0
NM_004973	JARID2	1.01592885633	19.0	3741	4999224.0
NM_001008783	SLC35D3	0.0	0.0	1251	4999224.0
NM_000159	GCDH	35.0851718702	231.0	1317	4999224.0
NM_000158	GBE1	85.0772153636	897.0	2109	4999224.0
NM_144648	LRGUK	0.0	0.0	2478	4999224.0
NM_144649	TMEM71	0.0	0.0	831	4999224.0
NM_021020	LZTS1	0.0	0.0	1791	4999224.0
NM_021021	SNTB1	0.74223022196	6.0	1617	4999224.0
NM_021023	CFHR3	0.0	0.0	993	4999224.0
NM_021025	TLX3	4.79526477304	21.0	876	4999224.0
NM_001142633	PIK3R5	0.0	0.0	2643	4999224.0
NM_021027	UGT1A9	0.0	0.0	1593	4999224.0
NM_021029	RPL36A	46.1130757525	74.0	321	4999224.0
NM_174856	IDH3B	61.2630692819	215.0	702	4999224.0
NM_015556	SIPA1L1	4.13729954195	112.0	5415	4999224.0
NM_173536	GABRG1	0.0	0.0	1398	4999224.0
NM_004445	EPHB6	0.0	0.0	3066	4999224.0
NM_173535	CLEC4F	0.0	0.0	1770	4999224.0
NM_173533	TDRD5	0.0	0.0	2946	4999224.0
NM_173531	ZNF100	2.21028778805	18.0	1629	4999224.0
NM_015554	GLCE	5.71825532652	53.0	1854	4999224.0
NM_173538	CNBD1	0.0	0.0	1311	4999224.0
NM_001001952	OR5D18	0.0	0.0	942	4999224.0
NM_001001953	OR10G9	0.0	0.0	936	4999224.0
NM_001102445	RGS4	0.0	0.0	909	4999224.0
NM_001001956	OR13C9	0.0	0.0	957	4999224.0
NM_001001957	OR2W3	0.0	0.0	945	4999224.0
NM_001001954	OR5A2	0.0	0.0	975	4999224.0
NM_001001955	OR4C13	0.0	0.0	930	4999224.0
NM_001001958	OR7G3	0.0	0.0	939	4999224.0
NM_001001959	OR11L1	0.0	0.0	969	4999224.0
NM_015559	SETBP1	0.250508509478	6.0	4791	4999224.0
NM_201574	SLC4A3	0.0	0.0	3780	4999224.0
NM_201575	SEZ6L2	1.90296639783	26.0	2733	4999224.0
NM_001011724	HNRNPA1L2	2.70031524677	13.0	963	4999224.0
NM_003353	UCN	0.0	0.0	375	4999224.0
NM_003350	UBE2V2	318.314242553	697.0	438	4999224.0
NM_006271	S100A1	0.0	0.0	285	4999224.0
NM_139343	BIN1	30.1954831965	269.0	1782	4999224.0
NM_006277	ITSN2	7.38237856808	188.0	5094	4999224.0
NM_006274	CCL19	0.0	0.0	297	4999224.0
NM_006275	SFRS6	166.595903993	862.0	1035	4999224.0
NM_001002030	ECHDC1	139.536004774	632.0	906	4999224.0
NM_001002031	ATP5G2	1093.84065014	2592.0	474	4999224.0
NM_003358	UGCG	13.1666004184	78.0	1185	4999224.0
NM_003359	UGDH	514.692674916	3821.0	1485	4999224.0
NM_001002034	FAM109B	8.97575201107	35.0	780	4999224.0
NM_001002035	DEFB108B	0.0	0.0	222	4999224.0
NM_001002036	ASTL	0.0	0.0	1296	4999224.0
NM_001145004	LOC727832	0.0	0.0	2253	4999224.0
NM_004810	GRAP2	0.0	0.0	993	4999224.0
NM_004811	LPXN	6.89168113069	40.0	1161	4999224.0
NM_004813	PEX16	16.8176447176	85.0	1011	4999224.0
NM_004814	SNRNP40	121.620365239	653.0	1074	4999224.0
NM_004815	ARHGAP29	17.7523589696	336.0	3786	4999224.0
NM_020199	C5orf15	16.543921	66.0	798	4999224.0
NM_004817	TJP2	4.31077258634	77.0	3573	4999224.0
NM_004818	DDX23	66.0272998121	813.0	2463	4999224.0
NM_020196	XAB2	27.1070107464	348.0	2568	4999224.0
NM_020195	SDR39U1	8.84491014502	39.0	882	4999224.0
NM_020194	MFF	145.406434912	748.0	1029	4999224.0
NM_020193	C11orf30	4.93903814366	98.0	3969	4999224.0
NM_020192	C7orf36	42.2973134417	144.0	681	4999224.0
NM_020191	MRPS22	77.2049646667	418.0	1083	4999224.0
NM_020190	OLFML3	0.0	0.0	1221	4999224.0
NM_152221	CSNK1E	48.2888693326	302.0	1251	4999224.0
NM_014315	KLHDC2	17.856989259	109.0	1221	4999224.0
NM_182970	RIMS4	0.0	0.0	810	4999224.0
NM_032961	PCDH10	0.0	0.0	3123	4999224.0
NM_005664	MKRN3	1.96880949624	15.0	1524	4999224.0
NM_006712	FASTK	12.2443245616	101.0	1650	4999224.0
NM_032965	CCL15	0.0	0.0	342	4999224.0
NM_032966	CXCR5	0.0	0.0	984	4999224.0
NM_145119	PJA1	8.28285899868	80.0	1932	4999224.0
NM_003689	AKR7A2	25.374308463	137.0	1080	4999224.0
NM_205856	SPACA5	0.0	0.0	480	4999224.0
NM_014310	RASD2	0.0	0.0	801	4999224.0
NM_145314	UCMA	0.0	0.0	417	4999224.0
NM_003680	YARS	347.880077945	2760.0	1587	4999224.0
NM_032830	CIRH1A	151.503377468	1561.0	2061	4999224.0
NM_003682	MADD	12.7042370698	314.0	4944	4999224.0
NM_003683	RRP1	89.1913316722	618.0	1386	4999224.0
NM_003684	MKNK1	24.4673166408	171.0	1398	4999224.0
NM_003685	KHSRP	120.43067586	1286.0	2136	4999224.0
NM_003687	PDLIM4	0.0	0.0	993	4999224.0
NM_003176	SYCP1	0.0	0.0	2931	4999224.0
NM_003177	SYK	0.0	0.0	1908	4999224.0
NM_003175	XCL2	0.0	0.0	345	4999224.0
NM_003172	SURF1	21.2657589175	96.0	903	4999224.0
NM_001013618	IGLL3	0.0	0.0	675	4999224.0
NM_001127328	ACADM	85.7723102976	548.0	1278	4999224.0
NM_006411	AGPAT1	14.5562497403	62.0	852	4999224.0
NM_130434	DPP8	13.667655384	181.0	2649	4999224.0
NM_001128844	SMARCA4	57.1286074602	1412.0	4944	4999224.0
NM_001127325	MAD2L2	71.0802140392	226.0	636	4999224.0
NM_001127322	CBX5	264.624403041	762.0	576	4999224.0
NM_001127323	GRM8	0.0	0.0	2727	4999224.0
NM_006418	OLFM4	0.0	0.0	1533	4999224.0
NM_006419	CXCL13	0.0	0.0	330	4999224.0
NM_002889	RARRES2	0.0	0.0	492	4999224.0
NM_001098398	COPA	117.630357798	2177.0	3702	4999224.0
NM_001113347	ECE1	98.7417190934	1124.0	2277	4999224.0
NM_002887	RARS	163.313293777	1619.0	1983	4999224.0
NM_002886	RAP2B	69.2136405077	191.0	552	4999224.0
NM_002881	RALB	58.3021241741	181.0	621	4999224.0
NM_002880	RAF1	21.5749971298	210.0	1947	4999224.0
NM_002883	RANGAP1	152.744794427	1347.0	1764	4999224.0
NM_002882	RANBP1	100.015522409	303.0	606	4999224.0
NM_024298	MBOAT7	47.6465772717	338.0	1419	4999224.0
NM_024299	PPDPF	142.630831957	246.0	345	4999224.0
NM_020890	KIAA1524	55.2697993592	751.0	2718	4999224.0
NM_004444	EPHB4	14.6446480181	217.0	2964	4999224.0
NM_024292	UBL5	765.884631061	850.0	222	4999224.0
NM_024293	FAM134A	18.7529104517	153.0	1632	4999224.0
NM_024294	C6orf106	34.1190076446	153.0	897	4999224.0
NM_024295	DERL1	142.08554374	537.0	756	4999224.0
NM_024296	CCDC28B	31.8457384785	96.0	603	4999224.0
NM_024297	PHF23	44.8914556028	272.0	1212	4999224.0
NM_032507	PGBD1	8.06709563464	98.0	2430	4999224.0
NM_032505	KBTBD8	2.76897902572	25.0	1806	4999224.0
NM_032504	C2orf21	0.0	0.0	9777	4999224.0
NM_032501	ACSS1	0.0	0.0	2070	4999224.0
NM_001469	XRCC6	302.014085701	2763.0	1830	4999224.0
NM_001081552	SPAG11A	0.0	0.0	327	4999224.0
NM_001081550	THOC2	40.5332669236	969.0	4782	4999224.0
NM_001081551	DEFB103B	0.0	0.0	204	4999224.0
NM_001466	FZD2	10.7201561122	91.0	1698	4999224.0
NM_001010866	TMEM201	10.8583433998	64.0	1179	4999224.0
NM_001004195	OR4F4	0.0	0.0	918	4999224.0
NM_004104	FASN	110.447077692	4161.0	7536	4999224.0
NM_003432	ZNF131	19.5510569229	173.0	1770	4999224.0
NM_001010895	C9orf102	3.08603294951	33.0	2139	4999224.0
NM_002087	GRN	103.60755015	923.0	1782	4999224.0
NM_001010896	C10orf113	0.0	0.0	438	4999224.0
NM_001010891	MTX3	30.6756873843	144.0	939	4999224.0
NM_002080	GOT2	117.883724788	762.0	1293	4999224.0
NM_001010893	SLC10A5	0.0	0.0	1317	4999224.0
NM_001145297	EXOC7	34.0632576321	376.0	2208	4999224.0
NM_001462	FPR2	0.0	0.0	1056	4999224.0
NM_001004196	CD200	0.0	0.0	885	4999224.0
NM_016321	RHCG	0.0	0.0	1440	4999224.0
NM_002088	GRIK5	0.0	0.0	2943	4999224.0
NM_031938	BCO2	0.0	0.0	1740	4999224.0
NM_007009	ZPBP	0.0	0.0	1056	4999224.0
NM_014008	CCDC22	17.3062952789	163.0	1884	4999224.0
NM_014009	FOXP3	0.0	0.0	1296	4999224.0
NM_019891	ERO1LB	0.71236127072	5.0	1404	4999224.0
NM_014007	ZBTB43	5.69889016576	40.0	1404	4999224.0
NM_004101	F2RL2	2.84488597075	16.0	1125	4999224.0
NM_014002	IKBKE	0.464972210177	5.0	2151	4999224.0
NM_014003	DHX38	32.1982653575	593.0	3684	4999224.0
NM_014000	VCL	129.653014953	2207.0	3405	4999224.0
NM_006530	YEATS4	50.0077612045	171.0	684	4999224.0
NM_018231	SLC38A7	7.20054157013	50.0	1389	4999224.0
NM_018230	NUP133	44.6626504564	775.0	3471	4999224.0
NM_018233	OGFOD1	79.0791853056	644.0	1629	4999224.0
NM_018232	FAM21B	0.0	0.0	3762	4999224.0
NM_018235	CNDP2	72.8404364884	520.0	1428	4999224.0
NM_001039140	C20orf27	16.6692537348	50.0	600	4999224.0
NM_018237	CCAR1	66.6770149394	1151.0	3453	4999224.0
NM_000330	RS1	0.0	0.0	675	4999224.0
NM_018238	AGK	26.6392802004	169.0	1269	4999224.0
NM_018584	CAMK2N1	4.22006423667	5.0	237	4999224.0
NM_004335	BST2	433.216406457	1176.0	543	4999224.0
NM_002229	JUNB	102.123129203	533.0	1044	4999224.0
NM_002228	JUN	42.9785578224	214.0	996	4999224.0
NM_002559	P2RX3	0.0	0.0	1194	4999224.0
NM_000332	ATXN1	0.0	0.0	2448	4999224.0
NM_002594	PCSK2	0.0	0.0	1917	4999224.0
NM_133372	FNIP1	23.1398380895	405.0	3501	4999224.0
NM_001080495	TNRC18	3.34620250117	149.0	8907	4999224.0
NM_002221	ITPKB	1.76021686746	25.0	2841	4999224.0
NM_002552	ORC4L	42.8746938169	281.0	1311	4999224.0
NM_002223	ITPR2	1.08578410708	44.0	8106	4999224.0
NM_002550	OR3A1	0.0	0.0	948	4999224.0
NM_002225	IVD	27.9512545062	179.0	1281	4999224.0
NM_002224	ITPR3	11.4788274222	460.0	8016	4999224.0
NM_002227	JAK1	46.7605039835	810.0	3465	4999224.0
NM_002226	JAG2	4.95099707379	92.0	3717	4999224.0
NM_001039469	MARK2	24.9299358772	295.0	2367	4999224.0
NM_001004063	OR4K1	0.0	0.0	936	4999224.0
NM_001080497	MEGF9	30.7339365736	295.0	1920	4999224.0
NM_001004065	AKAP2	1.05390434572	15.0	2847	4999224.0
NM_001004064	OR8J3	0.0	0.0	948	4999224.0
NM_001004067	NOMO3	0.0	0.0	3669	4999224.0
NM_001080490	PLA2G4E	0.0	0.0	2520	4999224.0
NM_007104	RPL10A	360.606424833	1179.0	654	4999224.0
NM_001039465	SFRS5	296.749352203	1215.0	819	4999224.0
NM_001039464	C1orf175	0.0	0.0	3972	4999224.0
NM_007007	CPSF6	86.9700194862	720.0	1656	4999224.0
NM_153839	GPR111	0.0	0.0	1929	4999224.0
NM_001009955	SSBP3	13.0775360793	71.0	1086	4999224.0
NM_005688	ABCC5	2.82844082844	61.0	4314	4999224.0
NM_000486	AQP2	0.0	0.0	816	4999224.0
NM_005686	SOX13	3.7458997157	35.0	1869	4999224.0
NM_005687	FARSB	141.716909719	1254.0	1770	4999224.0
NM_005684	GPR52	0.0	0.0	1086	4999224.0
NM_007005	TLE4	4.99646881975	58.0	2322	4999224.0
NM_000448	RAG1	0.0	0.0	3132	4999224.0
NM_001122742	ESR1	0.0	0.0	1788	4999224.0
NM_005680	TAF1B	18.4522129629	163.0	1767	4999224.0
NM_005681	TAF1A	27.4987245648	186.0	1353	4999224.0
NM_018055	NODAL	0.0	0.0	1044	4999224.0
NM_033109	PNPT1	33.7637435344	397.0	2352	4999224.0
NM_001130009	GEN1	7.6286133704	104.0	2727	4999224.0
NM_018056	TMEM39B	5.13940480263	38.0	1479	4999224.0
NM_018051	WDR60	0.999842773224	16.0	3201	4999224.0
NM_018050	MANSC1	0.926069651936	6.0	1296	4999224.0
NM_018053	XKR8	2.18889190458	13.0	1188	4999224.0
NM_018052	VAC14	15.1577377512	178.0	2349	4999224.0
NM_033100	PCDH21	0.0	0.0	2580	4999224.0
NM_001130002	C3orf55	2.94163301203	6.0	408	4999224.0
NM_033102	SLC45A3	0.120355622634	1.0	1662	4999224.0
NM_033103	RHPN2	3.78515805333	39.0	2061	4999224.0
NM_018059	RADIL	0.0	0.0	3228	4999224.0
NM_018058	CRTAC1	0.0	0.0	1986	4999224.0
NM_033106	GALP	0.0	0.0	351	4999224.0
NM_033107	GTPBP10	57.3972242004	334.0	1164	4999224.0
NM_013390	TMEM2	12.9114450894	268.0	4152	4999224.0
NM_181532	ERAS	0.0	0.0	702	4999224.0
NM_004637	RAB7A	1038.62273271	3240.0	624	4999224.0
NM_003164	STX5	38.9573570432	208.0	1068	4999224.0
NM_001001556	GALK2	14.585597018	98.0	1344	4999224.0
NM_005641	TAF6	24.8809510025	253.0	2034	4999224.0
NM_004327	BCR	3.66933258314	70.0	3816	4999224.0
NM_013237	PRELID1	28.1861926789	93.0	660	4999224.0
NM_004322	BAD	74.1732473882	188.0	507	4999224.0
NM_007098	CLTCL1	3.37245109078	83.0	4923	4999224.0
NM_001142353	PPP3CB	21.422843203	169.0	1578	4999224.0
NM_025251	KIAA1688	0.299000066993	5.0	3345	4999224.0
NM_033364	C3orf15	0.0	0.0	2304	4999224.0
NM_004321	KIF1A	0.0	0.0	5073	4999224.0
NM_033360	KRAS	112.298130424	320.0	570	4999224.0
NM_012373	OR3A3	0.0	0.0	966	4999224.0
NM_079834	SCAMP4	53.9214120814	186.0	690	4999224.0
NM_012377	OR7C2	0.0	0.0	960	4999224.0
NM_012374	OR4D1	0.0	0.0	933	4999224.0
NM_012375	OR52A1	0.0	0.0	939	4999224.0
NM_012378	OR8B8	0.0	0.0	936	4999224.0
NM_014911	AAK1	11.9907729569	173.0	2886	4999224.0
NM_014912	CPEB3	0.667724040881	7.0	2097	4999224.0
NM_014913	ADNP2	20.2033711345	343.0	3396	4999224.0
NM_014915	ANKRD26	3.35138707469	86.0	5133	4999224.0
NM_014916	LMTK2	4.16731343371	94.0	4512	4999224.0
NM_014918	CHSY1	5.31423282207	64.0	2409	4999224.0
NM_005023	PGGT1B	28.399469326	161.0	1134	4999224.0
NM_005020	PDE1C	0.0	0.0	1905	4999224.0
NM_005021	ENPP3	0.0	0.0	2628	4999224.0
NM_005026	PIK3CD	0.255223023691	4.0	3135	4999224.0
NM_005027	PIK3R2	10.7927129806	118.0	2187	4999224.0
NM_005024	SERPINB10	0.0	0.0	1194	4999224.0
NM_005025	SERPINI1	4.54247303723	28.0	1233	4999224.0
NM_033030	BOLL	0.0	0.0	852	4999224.0
NM_181537	KRT27	0.0	0.0	1380	4999224.0
NM_080414	VPS16A	0.0	0.0	972	4999224.0
NM_176801	ADD1	45.0547551928	448.0	1989	4999224.0
NM_001005338	OR5H1	0.0	0.0	942	4999224.0
NM_001005339	RGS10	12.456145648	34.0	546	4999224.0
NM_177400	NKX6-2	0.0	0.0	834	4999224.0
NM_177401	MIDN	21.1831028272	149.0	1407	4999224.0
NM_004962	GDF10	0.0	0.0	1437	4999224.0
NM_001034837	KCNIP1	0.0	0.0	684	4999224.0
NM_001034832	SSX4B	0.0	0.0	567	4999224.0
NM_001042690	C4orf44	0.0	0.0	837	4999224.0
NM_001002814	RAB11FIP1	3.79082717335	73.0	3852	4999224.0
NM_001042693	FAM159A	0.0	0.0	573	4999224.0
NM_001129730	ZNF837	0.0	0.0	1596	4999224.0
NM_001042697	ZSWIM7	22.6985582772	48.0	423	4999224.0
NM_017417	GALNT8	0.0	0.0	1914	4999224.0
NM_001856	COL16A1	1.4540159021	35.0	4815	4999224.0
NM_001855	COL15A1	0.624046936078	13.0	4167	4999224.0
NM_022916	VPS33A	36.0748338784	323.0	1791	4999224.0
NM_001853	COL9A3	0.0973387079407	1.0	2055	4999224.0
NM_001018090	GCOM1	0.363032749216	3.0	1653	4999224.0
NM_001851	COL9A1	0.0	0.0	2766	4999224.0
NM_001850	COL8A1	4.92246419016	55.0	2235	4999224.0
NM_153260	LRRC57	35.8388955299	129.0	720	4999224.0
NM_001859	SLC31A1	25.1347909719	72.0	573	4999224.0
NM_001858	COL19A1	0.0	0.0	3429	4999224.0
NM_005235	ERBB4	0.764060522606	15.0	3927	4999224.0
NM_013233	STK39	19.1726947719	157.0	1638	4999224.0
NM_024618	NLRX1	1.63959872802	24.0	2928	4999224.0
NM_152522	ARL6IP6	69.0268656861	235.0	681	4999224.0
NM_206866	BACH1	16.0133400872	177.0	2211	4999224.0
NM_182663	RASSF5	0.318267374412	2.0	1257	4999224.0
NM_206862	TACC2	1.8992435588	84.0	8847	4999224.0
NM_153261	TMEM188	23.7799144189	51.0	429	4999224.0
NM_152525	ALS2CR11	0.0	0.0	1872	4999224.0
NM_025248	SNIP	0.0	0.0	3552	4999224.0
NM_001148	ANK2	0.0673845527432	4.0	11874	4999224.0
NM_004319	ASTN1	0.0	0.0	3885	4999224.0
NM_014435	NAAA	9.26069651936	50.0	1080	4999224.0
NM_004649	C21orf33	26.7699539534	108.0	807	4999224.0
NM_032039	ITFG3	15.9156708354	132.0	1659	4999224.0
NM_001141	ALOX15B	0.0	0.0	2031	4999224.0
NM_004312	ARR3	0.0	0.0	1167	4999224.0
NM_004311	ARL3	68.134436031	187.0	549	4999224.0
NM_004310	RHOH	0.0	0.0	576	4999224.0
NM_004317	ASNA1	145.19923024	760.0	1047	4999224.0
NM_001144	AMFR	10.4571094858	101.0	1932	4999224.0
NM_025246	TMEM22	29.0602002157	180.0	1239	4999224.0
NM_003829	MPDZ	6.82443492768	209.0	6126	4999224.0
NM_001146040	GLRA1	0.0	0.0	1374	4999224.0
NM_032441	ZMAT1	0.0	0.0	1404	4999224.0
NM_001001548	CD36	0.0	0.0	1419	4999224.0
NM_001014438	CARS	49.6243006991	550.0	2217	4999224.0
NM_032111	MRPL14	181.763369492	398.0	438	4999224.0
NM_022906	STAG3L4	0.0	0.0	453	4999224.0
NM_016184	CLEC4A	0.0	0.0	714	4999224.0
NM_022904	RASAL3	0.0	0.0	3036	4999224.0
NM_016186	SERPINA10	0.0	0.0	1335	4999224.0
NM_022902	SLC30A5	18.1055079731	208.0	2298	4999224.0
NM_022903	CCDC71	4.41663987846	31.0	1404	4999224.0
NM_022900	CASD1	1.50399281818	18.0	2394	4999224.0
NM_022901	LRRC19	0.0	0.0	1113	4999224.0
NM_016188	ACTL6B	0.0	0.0	1281	4999224.0
NM_022908	NT5DC2	30.0750451262	235.0	1563	4999224.0
NM_022909	CENPH	112.383033245	418.0	744	4999224.0
NM_017858	TIPIN	96.7037501439	438.0	906	4999224.0
NM_017489	TERF1	6.97077883457	46.0	1320	4999224.0
NM_001040424	PRDM15	4.1284326468	73.0	3537	4999224.0
NM_001004304	ZNF740	14.7789259917	43.0	582	4999224.0
NM_017850	C1orf109	21.898823534	67.0	612	4999224.0
NM_017851	PARP16	1.85213930387	9.0	972	4999224.0
NM_017852	NLRP2	0.0	0.0	3189	4999224.0
NM_017853	TXNL4B	32.4494806038	73.0	450	4999224.0
NM_017854	TMEM160	16.2282681863	46.0	567	4999224.0
NM_017855	ODAM	0.0	0.0	840	4999224.0
NM_017856	GEMIN8	11.2500313272	41.0	729	4999224.0
NM_017857	SSH3	5.15231479077	51.0	1980	4999224.0
NM_025029	FAM128B	67.5157195298	161.0	477	4999224.0
NM_020056	HLA-DQA2	0.0	0.0	768	4999224.0
NM_025027	ZNF606	0.0	0.0	2379	4999224.0
NM_001161404	LIMS2	1.38498250616	7.0	1011	4999224.0
NM_001146321	GRAMD3	8.6181175772	57.0	1323	4999224.0
NM_021928	SPCS3	388.2738881	1054.0	543	4999224.0
NM_016328	GTF2IRD1	16.2525223915	234.0	2880	4999224.0
NM_016459	MGC29506	0.0	0.0	570	4999224.0
NM_016458	C8orf30A	0.341058899946	2.0	1173	4999224.0
NM_198085	RNF148	0.0	0.0	918	4999224.0
NM_016320	NUP98	88.1499014829	2381.0	5403	4999224.0
NM_016323	HERC5	9.17215522581	141.0	3075	4999224.0
NM_016322	RAB14	254.360464398	824.0	648	4999224.0
NM_198081	SCML4	0.0	0.0	1245	4999224.0
NM_016456	TMEM9	105.813523708	292.0	552	4999224.0
NM_016327	UPB1	0.0	0.0	1155	4999224.0
NM_198082	CCDC57	0.363957505128	5.0	2748	4999224.0
NM_024993	LRRTM4	1.41319299486	11.0	1557	4999224.0
NM_173179	SLC35C2	10.7484805503	59.0	1098	4999224.0
NM_020738	KIDINS220	7.75139112726	206.0	5316	4999224.0
NM_024997	ATF7IP2	0.0	0.0	2049	4999224.0
NM_024996	GFM1	94.3408828398	1064.0	2256	4999224.0
NM_015984	UCHL5	197.202322972	976.0	990	4999224.0
NM_015985	ANGPT4	0.0	0.0	1512	4999224.0
