RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_003358	UGCG	21.1648449935	134.0	1185	5342830.0
NM_003359	UGDH	287.871247644	2284.0	1485	5342830.0
NM_001002034	FAM109B	9.3583363124	39.0	780	5342830.0
NM_001002035	DEFB108B	0.0	0.0	222	5342830.0
NM_001002036	ASTL	0.0	0.0	1296	5342830.0
NM_001145004	LOC727832	0.0	0.0	2253	5342830.0
NM_004810	GRAP2	0.0	0.0	993	5342830.0
NM_004811	LPXN	3.38544466082	21.0	1161	5342830.0
NM_004813	PEX16	29.0654560049	157.0	1011	5342830.0
NM_004814	SNRNP40	92.8862803447	533.0	1074	5342830.0
NM_004815	ARHGAP29	18.6375741668	377.0	3786	5342830.0
NM_020199	C5orf15	52.7725731902	225.0	798	5342830.0
NM_004817	TJP2	3.87638895672	74.0	3573	5342830.0
NM_004818	DDX23	75.003474952	987.0	2463	5342830.0
NM_020196	XAB2	26.8214000231	368.0	2568	5342830.0
NM_020195	SDR39U1	18.4620240177	87.0	882	5342830.0
NM_020194	MFF	122.595115152	674.0	1029	5342830.0
NM_020193	C11orf30	5.80032938486	123.0	3969	5342830.0
NM_020192	C7orf36	58.2662936338	212.0	681	5342830.0
NM_020191	MRPS22	85.3742961833	494.0	1083	5342830.0
NM_020190	OLFML3	0.0	0.0	1221	5342830.0
NM_152221	CSNK1E	43.6871974936	292.0	1251	5342830.0
NM_014315	KLHDC2	26.0592493548	170.0	1221	5342830.0
NM_182970	RIMS4	0.0	0.0	810	5342830.0
NM_032961	PCDH10	0.0	0.0	3123	5342830.0
NM_005664	MKRN3	2.08781781248	17.0	1524	5342830.0
NM_006712	FASTK	9.30161912263	82.0	1650	5342830.0
NM_032965	CCL15	0.0	0.0	342	5342830.0
NM_032966	CXCR5	0.0	0.0	984	5342830.0
NM_145119	PJA1	11.8190168749	122.0	1932	5342830.0
NM_003689	AKR7A2	31.7143619476	183.0	1080	5342830.0
NM_205856	SPACA5	0.0	0.0	480	5342830.0
NM_014310	RASD2	0.0	0.0	801	5342830.0
NM_145314	UCMA	0.0	0.0	417	5342830.0
NM_003680	YARS	395.680130159	3355.0	1587	5342830.0
NM_032830	CIRH1A	118.148428359	1301.0	2061	5342830.0
NM_003682	MADD	13.4393583774	355.0	4944	5342830.0
NM_003683	RRP1	89.5321352832	663.0	1386	5342830.0
NM_003684	MKNK1	29.0523459198	217.0	1398	5342830.0
NM_003685	KHSRP	118.64407647	1354.0	2136	5342830.0
NM_003687	PDLIM4	0.0	0.0	993	5342830.0
NM_003176	SYCP1	0.0	0.0	2931	5342830.0
NM_003177	SYK	0.0	0.0	1908	5342830.0
NM_003175	XCL2	0.0	0.0	345	5342830.0
NM_003172	SURF1	18.0326746219	87.0	903	5342830.0
NM_001013618	IGLL3	0.0	0.0	675	5342830.0
NM_001127328	ACADM	111.304156454	760.0	1278	5342830.0
NM_006411	AGPAT1	9.88556652719	45.0	852	5342830.0
NM_130434	DPP8	13.0006333068	184.0	2649	5342830.0
NM_001128844	SMARCA4	43.8009511062	1157.0	4944	5342830.0
NM_001127325	MAD2L2	62.6831960548	213.0	636	5342830.0
NM_001127322	CBX5	283.349627237	872.0	576	5342830.0
NM_001127323	GRM8	0.0	0.0	2727	5342830.0
NM_006418	OLFM4	0.0	0.0	1533	5342830.0
NM_006419	CXCL13	0.0	0.0	330	5342830.0
NM_002889	RARRES2	0.380420175301	1.0	492	5342830.0
NM_001098398	COPA	154.101615776	3048.0	3702	5342830.0
NM_001113347	ECE1	161.274096135	1962.0	2277	5342830.0
NM_002887	RARS	156.397007258	1657.0	1983	5342830.0
NM_002886	RAP2B	101.721046874	300.0	552	5342830.0
NM_002881	RALB	67.5126355549	224.0	621	5342830.0
NM_002880	RAF1	24.0327075306	250.0	1947	5342830.0
NM_002883	RANGAP1	169.765738093	1600.0	1764	5342830.0
NM_002882	RANBP1	60.226916862	195.0	606	5342830.0
NM_024298	MBOAT7	60.5423025707	459.0	1419	5342830.0
NM_024299	PPDPF	180.114066998	332.0	345	5342830.0
NM_020890	KIAA1524	33.1914503501	482.0	2718	5342830.0
NM_004444	EPHB4	12.88192043	204.0	2964	5342830.0
NM_024292	UBL5	821.172934079	974.0	222	5342830.0
NM_024293	FAM134A	46.2182540919	403.0	1632	5342830.0
NM_024294	C6orf106	39.8537845188	191.0	897	5342830.0
NM_024295	DERL1	151.268346214	611.0	756	5342830.0
NM_024296	CCDC28B	21.1066954973	68.0	603	5342830.0
NM_024297	PHF23	36.5994340931	237.0	1212	5342830.0
NM_032507	PGBD1	4.15926058329	54.0	2430	5342830.0
NM_032505	KBTBD8	1.96908515986	19.0	1806	5342830.0
NM_032504	C2orf21	0.0	0.0	9777	5342830.0
NM_032501	ACSS1	0.0	0.0	2070	5342830.0
NM_001469	XRCC6	230.838962373	2257.0	1830	5342830.0
NM_001081552	SPAG11A	0.0	0.0	327	5342830.0
NM_001081550	THOC2	33.5819847597	858.0	4782	5342830.0
NM_001081551	DEFB103B	0.0	0.0	204	5342830.0
NM_001466	FZD2	7.71594277819	70.0	1698	5342830.0
NM_001010866	TMEM201	20.1613013007	127.0	1179	5342830.0
NM_001004195	OR4F4	0.0	0.0	918	5342830.0
NM_004104	FASN	108.932226821	4386.0	7536	5342830.0
NM_003432	ZNF131	26.4359782836	250.0	1770	5342830.0
NM_001010895	C9orf102	6.300142258	72.0	2139	5342830.0
NM_002087	GRN	167.210677995	1592.0	1782	5342830.0
NM_001010896	C10orf113	0.0	0.0	438	5342830.0
NM_001010891	MTX3	41.8583732823	210.0	939	5342830.0
NM_002080	GOT2	108.565386455	750.0	1293	5342830.0
NM_001010893	SLC10A5	0.0	0.0	1317	5342830.0
NM_001145297	EXOC7	45.6897035542	539.0	2208	5342830.0
NM_001462	FPR2	0.0	0.0	1056	5342830.0
NM_001004196	CD200	0.0	0.0	885	5342830.0
NM_016321	RHCG	0.0	0.0	1440	5342830.0
NM_002088	GRIK5	0.0	0.0	2943	5342830.0
NM_031938	BCO2	0.537835420253	5.0	1740	5342830.0
NM_007009	ZPBP	0.0	0.0	1056	5342830.0
NM_014008	CCDC22	25.3330760049	255.0	1884	5342830.0
NM_014009	FOXP3	0.0	0.0	1296	5342830.0
NM_019891	ERO1LB	2.79950231568	21.0	1404	5342830.0
NM_014007	ZBTB43	10.2648418241	77.0	1404	5342830.0
NM_004101	F2RL2	1.66370423332	10.0	1125	5342830.0
NM_014002	IKBKE	0.870138197341	10.0	2151	5342830.0
NM_014003	DHX38	34.1411617912	672.0	3684	5342830.0
NM_014000	VCL	146.050511495	2657.0	3405	5342830.0
NM_006530	YEATS4	44.3289614798	162.0	684	5342830.0
NM_018231	SLC38A7	25.6023599619	190.0	1389	5342830.0
NM_018230	NUP133	44.6482423893	828.0	3471	5342830.0
NM_018233	OGFOD1	72.2700250522	629.0	1629	5342830.0
NM_018232	FAM21B	0.0	0.0	3762	5342830.0
NM_018235	CNDP2	59.5053877567	454.0	1428	5342830.0
NM_001039140	C20orf27	26.8272307622	86.0	600	5342830.0
NM_018237	CCAR1	66.5084196659	1227.0	3453	5342830.0
NM_000330	RS1	0.0	0.0	675	5342830.0
NM_018238	AGK	33.1855897603	225.0	1269	5342830.0
NM_018584	CAMK2N1	2.36919906643	3.0	237	5342830.0
NM_004335	BST2	790.029717423	2292.0	543	5342830.0
NM_002229	JUNB	94.1211985443	525.0	1044	5342830.0
NM_002228	JUN	50.550049559	269.0	996	5342830.0
NM_002559	P2RX3	0.0	0.0	1194	5342830.0
NM_000332	ATXN1	2.21725288447	29.0	2448	5342830.0
NM_002594	PCSK2	0.19527044992	2.0	1917	5342830.0
NM_133372	FNIP1	36.8345828006	689.0	3501	5342830.0
NM_001080495	TNRC18	4.89613194294	233.0	8907	5342830.0
NM_002221	ITPKB	0.329402897304	5.0	2841	5342830.0
NM_002552	ORC4L	40.4028859864	283.0	1311	5342830.0
NM_002223	ITPR2	2.12427076423	92.0	8106	5342830.0
NM_002550	OR3A1	0.0	0.0	948	5342830.0
NM_002225	IVD	30.3908501636	208.0	1281	5342830.0
NM_002224	ITPR3	15.9007660398	681.0	8016	5342830.0
NM_002227	JAK1	61.5786631812	1140.0	3465	5342830.0
NM_002226	JAG2	1.10779337569	22.0	3717	5342830.0
NM_001039469	MARK2	7.51197253636	95.0	2367	5342830.0
NM_001004063	OR4K1	0.0	0.0	936	5342830.0
NM_001080497	MEGF9	45.8168548628	470.0	1920	5342830.0
NM_001004065	AKAP2	0.986126060317	15.0	2847	5342830.0
NM_001004064	OR8J3	0.0	0.0	948	5342830.0
NM_001004067	NOMO3	0.0	0.0	3669	5342830.0
NM_001080490	PLA2G4E	0.0	0.0	2520	5342830.0
NM_007104	RPL10A	217.502617658	760.0	654	5342830.0
NM_001039465	SFRS5	360.621604419	1578.0	819	5342830.0
NM_001039464	C1orf175	0.0	0.0	3972	5342830.0
NM_007007	CPSF6	93.3573163532	826.0	1656	5342830.0
NM_153839	GPR111	0.0	0.0	1929	5342830.0
NM_001009955	SSBP3	8.10021743431	47.0	1086	5342830.0
NM_005688	ABCC5	7.46237295194	172.0	4314	5342830.0
NM_000486	AQP2	0.0	0.0	816	5342830.0
NM_005686	SOX13	3.90556571625	39.0	1869	5342830.0
NM_005687	FARSB	149.416149259	1413.0	1770	5342830.0
NM_005684	GPR52	0.0	0.0	1086	5342830.0
NM_007005	TLE4	2.49878058298	31.0	2322	5342830.0
NM_000448	RAG1	0.0	0.0	3132	5342830.0
NM_001122742	ESR1	0.0	0.0	1788	5342830.0
NM_005680	TAF1B	8.3679521073	79.0	1767	5342830.0
NM_005681	TAF1A	21.8568682537	158.0	1353	5342830.0
NM_018055	NODAL	0.0	0.0	1044	5342830.0
NM_033109	PNPT1	23.8733069194	300.0	2352	5342830.0
NM_001130009	GEN1	7.61844760306	111.0	2727	5342830.0
NM_018056	TMEM39B	8.98501525599	71.0	1479	5342830.0
NM_018051	WDR60	1.11095526358	19.0	3201	5342830.0
NM_018050	MANSC1	2.88837540506	20.0	1296	5342830.0
NM_018053	XKR8	5.04152797975	32.0	1188	5342830.0
NM_018052	VAC14	27.6487245671	347.0	2349	5342830.0
NM_033100	PCDH21	0.0	0.0	2580	5342830.0
NM_001130002	C3orf55	0.0	0.0	408	5342830.0
NM_033102	SLC45A3	0.112615358753	1.0	1662	5342830.0
NM_033103	RHPN2	6.62938913931	73.0	2061	5342830.0
NM_018059	RADIL	0.0	0.0	3228	5342830.0
NM_018058	CRTAC1	0.0	0.0	1986	5342830.0
NM_033106	GALP	0.0	0.0	351	5342830.0
NM_033107	GTPBP10	43.5757584306	271.0	1164	5342830.0
NM_013390	TMEM2	17.5806896042	390.0	4152	5342830.0
NM_181532	ERAS	0.0	0.0	702	5342830.0
NM_004637	RAB7A	1170.69187908	3903.0	624	5342830.0
NM_003164	STX5	59.7601625942	341.0	1068	5342830.0
NM_001001556	GALK2	28.6877571481	206.0	1344	5342830.0
NM_005641	TAF6	32.2066638087	350.0	2034	5342830.0
NM_004327	BCR	5.15002784488	105.0	3816	5342830.0
NM_013237	PRELID1	49.9111269995	176.0	660	5342830.0
NM_004322	BAD	75.3096886679	204.0	507	5342830.0
NM_007098	CLTCL1	4.75235441418	125.0	4923	5342830.0
NM_001142353	PPP3CB	52.0698306863	439.0	1578	5342830.0
NM_025251	KIAA1688	1.06312938676	19.0	3345	5342830.0
NM_033364	C3orf15	0.0	0.0	2304	5342830.0
NM_004321	KIF1A	0.0	0.0	5073	5342830.0
NM_033360	KRAS	43.6722361246	133.0	570	5342830.0
NM_012373	OR3A3	0.0	0.0	966	5342830.0
NM_079834	SCAMP4	27.1256124997	100.0	690	5342830.0
NM_012377	OR7C2	0.0	0.0	960	5342830.0
NM_012374	OR4D1	0.0	0.0	933	5342830.0
NM_012375	OR52A1	0.0	0.0	939	5342830.0
NM_012378	OR8B8	0.0	0.0	936	5342830.0
NM_014911	AAK1	8.10666693729	125.0	2886	5342830.0
NM_014912	CPEB3	0.535527113728	6.0	2097	5342830.0
NM_014913	ADNP2	12.786419461	232.0	3396	5342830.0
NM_014915	ANKRD26	2.15134168101	59.0	5133	5342830.0
NM_014916	LMTK2	5.47562231045	132.0	4512	5342830.0
NM_014918	CHSY1	3.57395990345	46.0	2409	5342830.0
NM_005023	PGGT1B	18.3205525693	111.0	1134	5342830.0
NM_005020	PDE1C	0.0	0.0	1905	5342830.0
NM_005021	ENPP3	0.0	0.0	2628	5342830.0
NM_005026	PIK3CD	1.73136684568	29.0	3135	5342830.0
NM_005027	PIK3R2	18.3144396054	214.0	2187	5342830.0
NM_005024	SERPINB10	0.0	0.0	1194	5342830.0
NM_005025	SERPINI1	2.42876530411	16.0	1233	5342830.0
NM_033030	BOLL	0.0	0.0	852	5342830.0
NM_181537	KRT27	0.0	0.0	1380	5342830.0
NM_080414	VPS16A	0.0	0.0	972	5342830.0
NM_176801	ADD1	82.5265052386	877.0	1989	5342830.0
NM_001005338	OR5H1	0.0	0.0	942	5342830.0
NM_001005339	RGS10	27.0808999516	79.0	546	5342830.0
NM_177400	NKX6-2	0.0	0.0	834	5342830.0
NM_177401	MIDN	19.4217072013	146.0	1407	5342830.0
NM_004962	GDF10	0.0	0.0	1437	5342830.0
NM_001034837	KCNIP1	0.0	0.0	684	5342830.0
NM_001034832	SSX4B	0.0	0.0	567	5342830.0
NM_001042690	C4orf44	0.0	0.0	837	5342830.0
NM_001002814	RAB11FIP1	6.46240254179	133.0	3852	5342830.0
NM_001042693	FAM159A	0.0	0.0	573	5342830.0
NM_001129730	ZNF837	1.0554514638	9.0	1596	5342830.0
NM_001042697	ZSWIM7	25.663522748	58.0	423	5342830.0
NM_017417	GALNT8	0.0	0.0	1914	5342830.0
NM_001856	COL16A1	1.67147855216	43.0	4815	5342830.0
NM_001855	COL15A1	2.15598820732	48.0	4167	5342830.0
NM_022916	VPS33A	44.1007026671	422.0	1791	5342830.0
NM_001853	COL9A3	2.0948100748	23.0	2055	5342830.0
NM_001018090	GCOM1	1.92488466196	17.0	1653	5342830.0
NM_001851	COL9A1	0.0	0.0	2766	5342830.0
NM_001850	COL8A1	6.95071063919	83.0	2235	5342830.0
NM_153260	LRRC57	33.2740846663	128.0	720	5342830.0
NM_001859	SLC31A1	48.0165946919	147.0	573	5342830.0
NM_001858	COL19A1	0.0	0.0	3429	5342830.0
NM_005235	ERBB4	0.571938048122	12.0	3927	5342830.0
NM_013233	STK39	14.8545020832	130.0	1638	5342830.0
NM_024618	NLRX1	0.127846124486	2.0	2928	5342830.0
NM_152522	ARL6IP6	27.7589417783	101.0	681	5342830.0
NM_206866	BACH1	6.3489391536	75.0	2211	5342830.0
NM_182663	RASSF5	2.68019178398	18.0	1257	5342830.0
NM_206862	TACC2	4.76008968078	225.0	8847	5342830.0
NM_153261	TMEM188	16.1425847813	37.0	429	5342830.0
NM_152525	ALS2CR11	0.0	0.0	1872	5342830.0
NM_025248	SNIP	0.0	0.0	3552	5342830.0
NM_001148	ANK2	0.0157627359144	1.0	11874	5342830.0
NM_004319	ASTN1	0.0	0.0	3885	5342830.0
NM_014435	NAAA	22.8759332081	132.0	1080	5342830.0
NM_004649	C21orf33	25.2802641401	109.0	807	5342830.0
NM_032039	ITFG3	18.1638595093	161.0	1659	5342830.0
NM_001141	ALOX15B	0.0	0.0	2031	5342830.0
NM_004312	ARR3	0.0	0.0	1167	5342830.0
NM_004311	ARL3	111.822743551	328.0	549	5342830.0
NM_004310	RHOH	0.0	0.0	576	5342830.0
NM_004317	ASNA1	139.615294365	781.0	1047	5342830.0
NM_001144	AMFR	14.7253324998	152.0	1932	5342830.0
NM_025246	TMEM22	50.1528273724	332.0	1239	5342830.0
NM_003829	MPDZ	14.3598369795	470.0	6126	5342830.0
NM_001146040	GLRA1	0.0	0.0	1374	5342830.0
NM_032441	ZMAT1	0.0	0.0	1404	5342830.0
NM_001001548	CD36	0.263800882661	2.0	1419	5342830.0
NM_001014438	CARS	49.8942423151	591.0	2217	5342830.0
NM_032111	MRPL14	153.408344117	359.0	438	5342830.0
NM_022906	STAG3L4	2.89220106785	7.0	453	5342830.0
NM_016184	CLEC4A	0.0	0.0	714	5342830.0
NM_022904	RASAL3	0.0	0.0	3036	5342830.0
NM_016186	SERPINA10	0.0	0.0	1335	5342830.0
NM_022902	SLC30A5	16.7782182799	206.0	2298	5342830.0
NM_022903	CCDC71	5.33238536319	40.0	1404	5342830.0
NM_022900	CASD1	4.14362426531	53.0	2394	5342830.0
NM_022901	LRRC19	0.0	0.0	1113	5342830.0
NM_016188	ACTL6B	0.0	0.0	1281	5342830.0
NM_022908	NT5DC2	30.6555866408	256.0	1563	5342830.0
NM_022909	CENPH	121.004294792	481.0	744	5342830.0
NM_017858	TIPIN	72.7181982774	352.0	906	5342830.0
NM_017489	TERF1	1.84330866759	13.0	1320	5342830.0
NM_001040424	PRDM15	1.05833602628	20.0	3537	5342830.0
NM_001004304	ZNF740	17.6875772228	55.0	582	5342830.0
NM_017850	C1orf109	22.3254428368	73.0	612	5342830.0
NM_017851	PARP16	7.31721769283	38.0	972	5342830.0
NM_017852	NLRP2	0.0	0.0	3189	5342830.0
NM_017853	TXNL4B	32.4422325497	78.0	450	5342830.0
NM_017854	TMEM160	21.456503009	65.0	567	5342830.0
NM_017855	ODAM	0.0	0.0	840	5342830.0
NM_017856	GEMIN8	16.9451357097	66.0	729	5342830.0
NM_017857	SSH3	7.37323467038	78.0	1980	5342830.0
NM_025029	FAM128B	82.7928285919	211.0	477	5342830.0
NM_020056	HLA-DQA2	0.0	0.0	768	5342830.0
NM_025027	ZNF606	0.0	0.0	2379	5342830.0
NM_001161404	LIMS2	2.59182410235	14.0	1011	5342830.0
NM_001146321	GRAMD3	7.63945821421	54.0	1323	5342830.0
NM_021928	SPCS3	323.319317165	938.0	543	5342830.0
NM_016328	GTF2IRD1	13.2576431092	204.0	2880	5342830.0
NM_016459	MGC29506	0.0	0.0	570	5342830.0
NM_016458	C8orf30A	2.39343639703	15.0	1173	5342830.0
NM_198085	RNF148	0.0	0.0	918	5342830.0
NM_016320	NUP98	68.8668243163	1988.0	5403	5342830.0
NM_016323	HERC5	16.9210893974	278.0	3075	5342830.0
NM_016322	RAB14	260.820299077	903.0	648	5342830.0
NM_198081	SCML4	0.0	0.0	1245	5342830.0
NM_016456	TMEM9	189.201147186	558.0	552	5342830.0
NM_016327	UPB1	0.0	0.0	1155	5342830.0
NM_198082	CCDC57	0.0	0.0	2748	5342830.0
NM_024993	LRRTM4	0.120209843448	1.0	1557	5342830.0
NM_173179	SLC35C2	14.1483044432	83.0	1098	5342830.0
NM_020738	KIDINS220	9.36537794996	266.0	5316	5342830.0
NM_024997	ATF7IP2	0.0	0.0	2049	5342830.0
NM_024996	GFM1	81.4706228615	982.0	2256	5342830.0
NM_015984	UCHL5	165.803251434	877.0	990	5342830.0
