RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_015559	SETBP1	0.286341812937	7.0	4791	5102548.0
NM_201574	SLC4A3	0.0	0.0	3780	5102548.0
NM_201575	SEZ6L2	4.15911820058	58.0	2733	5102548.0
NM_001011724	HNRNPA1L2	1.42457282013	7.0	963	5102548.0
NM_003353	UCN	0.0	0.0	375	5102548.0
NM_003350	UBE2V2	315.000649886	704.0	438	5102548.0
NM_006271	S100A1	0.0	0.0	285	5102548.0
NM_139343	BIN1	42.2314920875	384.0	1782	5102548.0
NM_006277	ITSN2	6.925106642	180.0	5094	5102548.0
NM_006274	CCL19	0.0	0.0	297	5102548.0
NM_006275	SFRS6	89.9427497924	475.0	1035	5102548.0
NM_001002030	ECHDC1	159.63975967	738.0	906	5102548.0
NM_001002031	ATP5G2	1111.79665151	2689.0	474	5102548.0
NM_003358	UGCG	34.2345714933	207.0	1185	5102548.0
NM_003359	UGDH	344.97850099	2614.0	1485	5102548.0
NM_001002034	FAM109B	13.5678820132	54.0	780	5102548.0
NM_001002035	DEFB108B	0.0	0.0	222	5102548.0
NM_001002036	ASTL	0.0	0.0	1296	5102548.0
NM_001145004	LOC727832	0.0	0.0	2253	5102548.0
NM_004810	GRAP2	0.0	0.0	993	5102548.0
NM_004811	LPXN	0.506409607154	3.0	1161	5102548.0
NM_004813	PEX16	20.9356042934	108.0	1011	5102548.0
NM_004814	SNRNP40	99.9975082373	548.0	1074	5102548.0
NM_004815	ARHGAP29	6.83291821761	132.0	3786	5102548.0
NM_020199	C5orf15	49.3635139244	201.0	798	5102548.0
NM_004817	TJP2	6.96600217801	127.0	3573	5102548.0
NM_004818	DDX23	66.202107572	832.0	2463	5102548.0
NM_020196	XAB2	39.7608449617	521.0	2568	5102548.0
NM_020195	SDR39U1	17.5538105664	79.0	882	5102548.0
NM_020194	MFF	128.368191556	674.0	1029	5102548.0
NM_020193	C11orf30	6.02409251504	122.0	3969	5102548.0
NM_020192	C7orf36	63.8879221572	222.0	681	5102548.0
NM_020191	MRPS22	94.2805631225	521.0	1083	5102548.0
NM_020190	OLFML3	0.0	0.0	1221	5102548.0
NM_152221	CSNK1E	43.3945671282	277.0	1251	5102548.0
NM_014315	KLHDC2	18.7794599528	117.0	1221	5102548.0
NM_182970	RIMS4	0.0	0.0	810	5102548.0
NM_032961	PCDH10	0.0	0.0	3123	5102548.0
NM_005664	MKRN3	5.40103789677	42.0	1524	5102548.0
NM_006712	FASTK	2.9694017874	25.0	1650	5102548.0
NM_032965	CCL15	0.0	0.0	342	5102548.0
NM_032966	CXCR5	0.0	0.0	984	5102548.0
NM_145119	PJA1	12.6798989369	125.0	1932	5102548.0
NM_003689	AKR7A2	29.0341508102	160.0	1080	5102548.0
NM_205856	SPACA5	0.0	0.0	480	5102548.0
NM_014310	RASD2	0.0	0.0	801	5102548.0
NM_145314	UCMA	0.0	0.0	417	5102548.0
NM_003680	YARS	341.206156993	2763.0	1587	5102548.0
NM_032830	CIRH1A	139.877409962	1471.0	2061	5102548.0
NM_003682	MADD	13.7551051244	347.0	4944	5102548.0
NM_003683	RRP1	131.926279412	933.0	1386	5102548.0
NM_003684	MKNK1	23.9718659318	171.0	1398	5102548.0
NM_003685	KHSRP	114.413719994	1247.0	2136	5102548.0
NM_003687	PDLIM4	0.0	0.0	993	5102548.0
NM_003176	SYCP1	0.0	0.0	2931	5102548.0
NM_003177	SYK	0.0	0.0	1908	5102548.0
NM_003175	XCL2	0.0	0.0	345	5102548.0
NM_003172	SURF1	7.16207872975	33.0	903	5102548.0
NM_001013618	IGLL3	0.0	0.0	675	5102548.0
NM_001127328	ACADM	141.388135812	922.0	1278	5102548.0
NM_006411	AGPAT1	10.3510836955	45.0	852	5102548.0
NM_130434	DPP8	14.3526691151	194.0	2649	5102548.0
NM_001128844	SMARCA4	63.1466353406	1593.0	4944	5102548.0
NM_001127325	MAD2L2	78.2689490001	254.0	636	5102548.0
NM_001127322	CBX5	171.482953223	504.0	576	5102548.0
NM_001127323	GRM8	0.0	0.0	2727	5102548.0
NM_006418	OLFM4	0.0	0.0	1533	5102548.0
NM_006419	CXCL13	0.0	0.0	330	5102548.0
NM_002889	RARRES2	4.78001263338	12.0	492	5102548.0
NM_001098398	COPA	186.557359622	3524.0	3702	5102548.0
NM_001113347	ECE1	106.554185878	1238.0	2277	5102548.0
NM_002887	RARS	260.813205708	2639.0	1983	5102548.0
NM_002886	RAP2B	63.5516534717	179.0	552	5102548.0
NM_002881	RALB	39.1329858746	124.0	621	5102548.0
NM_002880	RAF1	21.3394297942	212.0	1947	5102548.0
NM_002883	RANGAP1	229.643838232	2067.0	1764	5102548.0
NM_002882	RANBP1	82.4670496403	255.0	606	5102548.0
NM_024298	MBOAT7	32.870587228	238.0	1419	5102548.0
NM_024299	PPDPF	99.9784671376	176.0	345	5102548.0
NM_020890	KIAA1524	51.2664268858	711.0	2718	5102548.0
NM_004444	EPHB4	10.3808843863	157.0	2964	5102548.0
NM_024292	UBL5	738.016725323	836.0	222	5102548.0
NM_024293	FAM134A	21.1351538986	176.0	1632	5102548.0
NM_024294	C6orf106	42.8229448404	196.0	897	5102548.0
NM_024295	DERL1	161.761697371	624.0	756	5102548.0
NM_024296	CCDC28B	20.4755765042	63.0	603	5102548.0
NM_024297	PHF23	53.1993320228	329.0	1212	5102548.0
NM_032507	PGBD1	3.14536633777	39.0	2430	5102548.0
NM_032505	KBTBD8	2.92994129853	27.0	1806	5102548.0
NM_032504	C2orf21	0.0	0.0	9777	5102548.0
NM_032501	ACSS1	0.189353157458	2.0	2070	5102548.0
NM_001469	XRCC6	254.346300642	2375.0	1830	5102548.0
NM_001081552	SPAG11A	0.0	0.0	327	5102548.0
NM_001081550	THOC2	31.188033077	761.0	4782	5102548.0
NM_001081551	DEFB103B	0.0	0.0	204	5102548.0
NM_001466	FZD2	7.15594353007	62.0	1698	5102548.0
NM_001010866	TMEM201	25.266360247	152.0	1179	5102548.0
NM_001004195	OR4F4	0.0	0.0	918	5102548.0
NM_004104	FASN	138.481456765	5325.0	7536	5102548.0
NM_003432	ZNF131	23.9162665996	216.0	1770	5102548.0
NM_001010895	C9orf102	2.47380737969	27.0	2139	5102548.0
NM_002087	GRN	94.580945821	860.0	1782	5102548.0
NM_001010896	C10orf113	0.0	0.0	438	5102548.0
NM_001010891	MTX3	39.8639818232	191.0	939	5102548.0
NM_002080	GOT2	134.291368074	886.0	1293	5102548.0
NM_001010893	SLC10A5	0.0	0.0	1317	5102548.0
NM_001145297	EXOC7	41.0067931619	462.0	2208	5102548.0
NM_001462	FPR2	0.0	0.0	1056	5102548.0
NM_001004196	CD200	0.0	0.0	885	5102548.0
NM_016321	RHCG	0.0	0.0	1440	5102548.0
NM_002088	GRIK5	0.0	0.0	2943	5102548.0
NM_031938	BCO2	0.0	0.0	1740	5102548.0
NM_007009	ZPBP	0.0	0.0	1056	5102548.0
NM_014008	CCDC22	20.388631381	196.0	1884	5102548.0
NM_014009	FOXP3	0.0	0.0	1296	5102548.0
NM_019891	ERO1LB	2.23339621617	16.0	1404	5102548.0
NM_014007	ZBTB43	15.0754244591	108.0	1404	5102548.0
NM_004101	F2RL2	1.39363923889	8.0	1125	5102548.0
NM_014002	IKBKE	0.911113519148	10.0	2151	5102548.0
NM_014003	DHX38	50.1122822819	942.0	3684	5102548.0
NM_014000	VCL	170.367792419	2960.0	3405	5102548.0
NM_006530	YEATS4	55.5851176695	194.0	684	5102548.0
NM_018231	SLC38A7	11.1464801436	79.0	1389	5102548.0
NM_018230	NUP133	54.9942450307	974.0	3471	5102548.0
NM_018233	OGFOD1	97.6894908475	812.0	1629	5102548.0
NM_018232	FAM21B	0.0	0.0	3762	5102548.0
NM_018235	CNDP2	38.702035061	282.0	1428	5102548.0
NM_001039140	C20orf27	25.1508331393	77.0	600	5102548.0
NM_018237	CCAR1	60.6160420477	1068.0	3453	5102548.0
NM_000330	RS1	0.0	0.0	675	5102548.0
NM_018238	AGK	24.2466046659	157.0	1269	5102548.0
NM_018584	CAMK2N1	2.48076605024	3.0	237	5102548.0
NM_004335	BST2	552.932142777	1532.0	543	5102548.0
NM_002229	JUNB	84.662081996	451.0	1044	5102548.0
NM_002228	JUN	29.1216030716	148.0	996	5102548.0
NM_002559	P2RX3	0.0	0.0	1194	5102548.0
NM_000332	ATXN1	0.720516610179	9.0	2448	5102548.0
NM_002594	PCSK2	0.0	0.0	1917	5102548.0
NM_133372	FNIP1	23.2310525441	415.0	3501	5102548.0
NM_001080495	TNRC18	3.54247933007	161.0	8907	5102548.0
NM_002221	ITPKB	0.413897609226	6.0	2841	5102548.0
NM_002552	ORC4L	31.2432709805	209.0	1311	5102548.0
NM_002223	ITPR2	0.725316498774	30.0	8106	5102548.0
NM_002550	OR3A1	0.0	0.0	948	5102548.0
NM_002225	IVD	34.5757978618	226.0	1281	5102548.0
NM_002224	ITPR3	12.6155123842	516.0	8016	5102548.0
NM_002227	JAK1	50.2253102327	888.0	3465	5102548.0
NM_002226	JAG2	2.10901821866	40.0	3717	5102548.0
NM_001039469	MARK2	24.259523348	293.0	2367	5102548.0
NM_001004063	OR4K1	0.0	0.0	936	5102548.0
NM_001080497	MEGF9	17.3524416951	170.0	1920	5102548.0
NM_001004065	AKAP2	0.757213100687	11.0	2847	5102548.0
NM_001004064	OR8J3	0.0	0.0	948	5102548.0
NM_001004067	NOMO3	0.0	0.0	3669	5102548.0
NM_001080490	PLA2G4E	0.0	0.0	2520	5102548.0
NM_007104	RPL10A	226.845951227	757.0	654	5102548.0
NM_001039465	SFRS5	359.417262502	1502.0	819	5102548.0
NM_001039464	C1orf175	0.0	0.0	3972	5102548.0
NM_007007	CPSF6	104.854310942	886.0	1656	5102548.0
NM_153839	GPR111	0.0	0.0	1929	5102548.0
NM_001009955	SSBP3	13.8954879223	77.0	1086	5102548.0
NM_005688	ABCC5	4.77004042344	105.0	4314	5102548.0
NM_000486	AQP2	0.0	0.0	816	5102548.0
NM_005686	SOX13	4.50891507365	43.0	1869	5102548.0
NM_005687	FARSB	128.882103342	1164.0	1770	5102548.0
NM_005684	GPR52	0.0	0.0	1086	5102548.0
NM_007005	TLE4	2.61644963696	31.0	2322	5102548.0
NM_000448	RAG1	0.0	0.0	3132	5102548.0
NM_001122742	ESR1	0.0	0.0	1788	5102548.0
NM_005680	TAF1B	5.65648354069	51.0	1767	5102548.0
NM_005681	TAF1A	53.8837787763	372.0	1353	5102548.0
NM_018055	NODAL	0.0	0.0	1044	5102548.0
NM_033109	PNPT1	45.7454525361	549.0	2352	5102548.0
NM_001130009	GEN1	1.29360077867	18.0	2727	5102548.0
NM_018056	TMEM39B	5.83038728237	44.0	1479	5102548.0
NM_018051	WDR60	0.612247791217	10.0	3201	5102548.0
NM_018050	MANSC1	0.15121953547	1.0	1296	5102548.0
NM_018053	XKR8	0.0	0.0	1188	5102548.0
NM_018052	VAC14	16.8531565048	202.0	2349	5102548.0
NM_033100	PCDH21	0.0	0.0	2580	5102548.0
NM_001130002	C3orf55	0.0	0.0	408	5102548.0
NM_033102	SLC45A3	1.29710330786	11.0	1662	5102548.0
NM_033103	RHPN2	3.13797044782	33.0	2061	5102548.0
NM_018059	RADIL	0.0	0.0	3228	5102548.0
NM_018058	CRTAC1	0.0	0.0	1986	5102548.0
NM_033106	GALP	0.0	0.0	351	5102548.0
NM_033107	GTPBP10	52.1941242013	310.0	1164	5102548.0
NM_013390	TMEM2	15.2932774137	324.0	4152	5102548.0
NM_181532	ERAS	0.0	0.0	702	5102548.0
NM_004637	RAB7A	1157.98104127	3687.0	624	5102548.0
NM_003164	STX5	49.3621342075	269.0	1068	5102548.0
NM_001001556	GALK2	13.561151913	93.0	1344	5102548.0
NM_005641	TAF6	27.7494538717	288.0	2034	5102548.0
NM_004327	BCR	3.33824257546	65.0	3816	5102548.0
NM_013237	PRELID1	61.763557178	208.0	660	5102548.0
NM_004322	BAD	53.3438096246	138.0	507	5102548.0
NM_007098	CLTCL1	3.50320649629	88.0	4923	5102548.0
NM_001142353	PPP3CB	28.8133587888	232.0	1578	5102548.0
NM_025251	KIAA1688	1.64049461977	28.0	3345	5102548.0
NM_033364	C3orf15	0.0	0.0	2304	5102548.0
NM_004321	KIF1A	0.0	0.0	5073	5102548.0
NM_033360	KRAS	55.3559006894	161.0	570	5102548.0
NM_012373	OR3A3	0.0	0.0	966	5102548.0
NM_079834	SCAMP4	43.7405793727	154.0	690	5102548.0
NM_012377	OR7C2	0.0	0.0	960	5102548.0
NM_012374	OR4D1	0.0	0.0	933	5102548.0
NM_012375	OR52A1	0.0	0.0	939	5102548.0
NM_012378	OR8B8	0.0	0.0	936	5102548.0
NM_014911	AAK1	2.58047806057	38.0	2886	5102548.0
NM_014912	CPEB3	1.77569377273	19.0	2097	5102548.0
NM_014913	ADNP2	14.3695962822	249.0	3396	5102548.0
NM_014915	ANKRD26	4.04713323684	106.0	5133	5102548.0
NM_014916	LMTK2	5.08194162286	117.0	4512	5102548.0
NM_014918	CHSY1	1.22030210441	15.0	2409	5102548.0
NM_005023	PGGT1B	24.8864149801	144.0	1134	5102548.0
NM_005020	PDE1C	0.0	0.0	1905	5102548.0
NM_005021	ENPP3	0.0	0.0	2628	5102548.0
NM_005026	PIK3CD	0.0625137218401	1.0	3135	5102548.0
NM_005027	PIK3R2	6.0039756305	67.0	2187	5102548.0
NM_005024	SERPINB10	0.0	0.0	1194	5102548.0
NM_005025	SERPINI1	6.99362756741	44.0	1233	5102548.0
NM_033030	BOLL	0.0	0.0	852	5102548.0
NM_181537	KRT27	0.0	0.0	1380	5102548.0
NM_080414	VPS16A	0.0	0.0	972	5102548.0
NM_176801	ADD1	77.1507016438	783.0	1989	5102548.0
NM_001005338	OR5H1	0.0	0.0	942	5102548.0
NM_001005339	RGS10	29.0740328855	81.0	546	5102548.0
NM_177400	NKX6-2	0.0	0.0	834	5102548.0
NM_177401	MIDN	66.9983149559	481.0	1407	5102548.0
NM_004962	GDF10	0.0	0.0	1437	5102548.0
NM_001034837	KCNIP1	0.0	0.0	684	5102548.0
NM_001034832	SSX4B	0.0	0.0	567	5102548.0
NM_001042690	C4orf44	0.0	0.0	837	5102548.0
NM_001002814	RAB11FIP1	2.28949203234	45.0	3852	5102548.0
NM_001042693	FAM159A	0.0	0.0	573	5102548.0
NM_001129730	ZNF837	0.0	0.0	1596	5102548.0
NM_001042697	ZSWIM7	13.8993275155	30.0	423	5102548.0
NM_017417	GALNT8	0.0	0.0	1914	5102548.0
NM_001856	COL16A1	0.3256166446	8.0	4815	5102548.0
NM_001855	COL15A1	0.3762524943	8.0	4167	5102548.0
NM_022916	VPS33A	75.722232515	692.0	1791	5102548.0
NM_001853	COL9A3	0.0953676486466	1.0	2055	5102548.0
NM_001018090	GCOM1	2.25264963182	19.0	1653	5102548.0
NM_001851	COL9A1	0.0	0.0	2766	5102548.0
NM_001850	COL8A1	6.83958854656	78.0	2235	5102548.0
NM_153260	LRRC57	66.960010306	246.0	720	5102548.0
NM_001859	SLC31A1	27.0200016048	79.0	573	5102548.0
NM_001858	COL19A1	0.0	0.0	3429	5102548.0
NM_005235	ERBB4	0.998118247867	20.0	3927	5102548.0
NM_013233	STK39	22.1345517852	185.0	1638	5102548.0
NM_024618	NLRX1	0.200799711033	3.0	2928	5102548.0
NM_152522	ARL6IP6	73.3847754508	255.0	681	5102548.0
NM_206866	BACH1	31.5554339199	356.0	2211	5102548.0
NM_182663	RASSF5	0.0	0.0	1257	5102548.0
NM_206862	TACC2	2.76902506455	125.0	8847	5102548.0
NM_153261	TMEM188	13.7049313265	30.0	429	5102548.0
NM_152525	ALS2CR11	0.0	0.0	1872	5102548.0
NM_025248	SNIP	0.110349390748	2.0	3552	5102548.0
NM_001148	ANK2	0.0990300747694	6.0	11874	5102548.0
NM_004319	ASTN1	0.0	0.0	3885	5102548.0
NM_014435	NAAA	13.9726850774	77.0	1080	5102548.0
NM_004649	C21orf33	32.0562929019	132.0	807	5102548.0
NM_032039	ITFG3	14.293937718	121.0	1659	5102548.0
NM_001141	ALOX15B	0.0	0.0	2031	5102548.0
NM_004312	ARR3	0.0	0.0	1167	5102548.0
NM_004311	ARL3	105.308292898	295.0	549	5102548.0
NM_004310	RHOH	0.0	0.0	576	5102548.0
NM_004317	ASNA1	136.643532108	730.0	1047	5102548.0
NM_001144	AMFR	13.2885340859	131.0	1932	5102548.0
NM_025246	TMEM22	37.4877988366	237.0	1239	5102548.0
NM_003829	MPDZ	12.9885880338	406.0	6126	5102548.0
NM_001146040	GLRA1	0.0	0.0	1374	5102548.0
NM_032441	ZMAT1	0.0	0.0	1404	5102548.0
NM_001001548	CD36	1.79545224355	13.0	1419	5102548.0
NM_001014438	CARS	44.1994853335	500.0	2217	5102548.0
NM_032111	MRPL14	219.247611426	490.0	438	5102548.0
NM_022906	STAG3L4	1.29788422496	3.0	453	5102548.0
NM_016184	CLEC4A	0.0	0.0	714	5102548.0
NM_022904	RASAL3	0.0	0.0	3036	5102548.0
NM_016186	SERPINA10	0.0	0.0	1335	5102548.0
NM_022902	SLC30A5	19.785674573	232.0	2298	5102548.0
NM_022903	CCDC71	8.79399760116	63.0	1404	5102548.0
NM_022900	CASD1	0.736768864544	9.0	2394	5102548.0
NM_022901	LRRC19	0.0	0.0	1113	5102548.0
NM_016188	ACTL6B	0.0	0.0	1281	5102548.0
NM_022908	NT5DC2	34.3561496631	274.0	1563	5102548.0
NM_022909	CENPH	82.7122078524	314.0	744	5102548.0
NM_017858	TIPIN	105.777564334	489.0	906	5102548.0
NM_017489	TERF1	5.79033348544	39.0	1320	5102548.0
NM_001040424	PRDM15	2.65961686811	48.0	3537	5102548.0
NM_001004304	ZNF740	11.7857699809	35.0	582	5102548.0
NM_017850	C1orf109	39.3882413564	123.0	612	5102548.0
NM_017851	PARP16	1.81463442564	9.0	972	5102548.0
NM_017852	NLRP2	0.0	0.0	3189	5102548.0
NM_017853	TXNL4B	60.1006921771	138.0	450	5102548.0
NM_017854	TMEM160	17.9735219301	52.0	567	5102548.0
NM_017855	ODAM	0.0	0.0	840	5102548.0
NM_017856	GEMIN8	4.83902513503	18.0	729	5102548.0
NM_017857	SSH3	1.18776071496	12.0	1980	5102548.0
NM_025029	FAM128B	72.3114699423	176.0	477	5102548.0
NM_020056	HLA-DQA2	0.0	0.0	768	5102548.0
NM_025027	ZNF606	0.0	0.0	2379	5102548.0
NM_001161404	LIMS2	0.0	0.0	1011	5102548.0
NM_001146321	GRAMD3	22.9606804876	155.0	1323	5102548.0
NM_021928	SPCS3	260.946435527	723.0	543	5102548.0
NM_016328	GTF2IRD1	10.8878065538	160.0	2880	5102548.0
NM_016459	MGC29506	0.0	0.0	570	5102548.0
NM_016458	C8orf30A	4.00983156969	24.0	1173	5102548.0
NM_198085	RNF148	0.0	0.0	918	5102548.0
NM_016320	NUP98	95.3967725815	2630.0	5403	5102548.0
NM_016323	HERC5	9.24135775787	145.0	3075	5102548.0
NM_016322	RAB14	171.180514152	566.0	648	5102548.0
NM_198081	SCML4	0.0	0.0	1245	5102548.0
NM_016456	TMEM9	100.830556346	284.0	552	5102548.0
NM_016327	UPB1	0.0	0.0	1155	5102548.0
NM_198082	CCDC57	0.6418575916	9.0	2748	5102548.0
NM_024993	LRRTM4	1.38457655598	11.0	1557	5102548.0
NM_173179	SLC35C2	16.4209541467	92.0	1098	5102548.0
NM_020738	KIDINS220	8.29488648287	225.0	5316	5102548.0
NM_024997	ATF7IP2	0.765175277574	8.0	2049	5102548.0
NM_024996	GFM1	79.3130376354	913.0	2256	5102548.0
NM_015984	UCHL5	151.835411396	767.0	990	5102548.0
