RefSeq_Accession	Gene_Name	Expression_Level_(rpkM)	Read_Count	Feature_Length	Total_Mapped_Reads
NM_002080	GOT2	140.339448998	987.0	1293	5439248.0
NM_001010893	SLC10A5	0.0	0.0	1317	5439248.0
NM_001145297	EXOC7	50.4585416475	606.0	2208	5439248.0
NM_001462	FPR2	0.0	0.0	1056	5439248.0
NM_001004196	CD200	0.0	0.0	885	5439248.0
NM_016321	RHCG	0.0	0.0	1440	5439248.0
NM_002088	GRIK5	0.0	0.0	2943	5439248.0
NM_031938	BCO2	0.0	0.0	1740	5439248.0
NM_007009	ZPBP	0.0	0.0	1056	5439248.0
NM_014008	CCDC22	27.3236222245	280.0	1884	5439248.0
NM_014009	FOXP3	0.0	0.0	1296	5439248.0
NM_019891	ERO1LB	1.04757232948	8.0	1404	5439248.0
NM_014007	ZBTB43	14.5350660716	111.0	1404	5439248.0
NM_004101	F2RL2	4.57579593519	28.0	1125	5439248.0
NM_014002	IKBKE	2.22225594581	26.0	2151	5439248.0
NM_014003	DHX38	35.9313896726	720.0	3684	5439248.0
NM_014000	VCL	129.261195746	2394.0	3405	5439248.0
NM_006530	YEATS4	52.6818610959	196.0	684	5439248.0
NM_018231	SLC38A7	7.54455708999	57.0	1389	5439248.0
NM_018230	NUP133	48.3589990527	913.0	3471	5439248.0
NM_018233	OGFOD1	56.8814411833	504.0	1629	5439248.0
NM_018232	FAM21B	0.0	0.0	3762	5439248.0
NM_018235	CNDP2	54.4594560489	423.0	1428	5439248.0
NM_001039140	C20orf27	26.9645117609	88.0	600	5439248.0
NM_018237	CCAR1	66.1281170664	1242.0	3453	5439248.0
NM_000330	RS1	0.0	0.0	675	5439248.0
NM_018238	AGK	28.1061427123	194.0	1269	5439248.0
NM_018584	CAMK2N1	24.0477521458	31.0	237	5439248.0
NM_004335	BST2	680.20723415	2009.0	543	5439248.0
NM_002229	JUNB	48.6037437697	276.0	1044	5439248.0
NM_002228	JUN	16.0590944907	87.0	996	5439248.0
NM_002559	P2RX3	0.0	0.0	1194	5439248.0
NM_000332	ATXN1	0.450610156433	6.0	2448	5439248.0
NM_002594	PCSK2	0.0	0.0	1917	5439248.0
NM_133372	FNIP1	26.9393053933	513.0	3501	5439248.0
NM_001080495	TNRC18	2.60075973076	126.0	8907	5439248.0
NM_002221	ITPKB	3.55920165799	55.0	2841	5439248.0
NM_002552	ORC4L	30.4311371548	217.0	1311	5439248.0
NM_002223	ITPR2	2.6989914033	119.0	8106	5439248.0
NM_002550	OR3A1	0.0	0.0	948	5439248.0
NM_002225	IVD	37.1716443798	259.0	1281	5439248.0
NM_002224	ITPR3	17.614270067	768.0	8016	5439248.0
NM_002227	JAK1	42.2879100226	797.0	3465	5439248.0
NM_002226	JAG2	6.67732241494	135.0	3717	5439248.0
NM_001039469	MARK2	20.3499887123	262.0	2367	5439248.0
NM_001004063	OR4K1	0.0	0.0	936	5439248.0
NM_001080497	MEGF9	60.2296800342	629.0	1920	5439248.0
NM_001004065	AKAP2	0.0	0.0	2847	5439248.0
NM_001004064	OR8J3	0.0	0.0	948	5439248.0
NM_001004067	NOMO3	0.0	0.0	3669	5439248.0
NM_001080490	PLA2G4E	0.0	0.0	2520	5439248.0
NM_007104	RPL10A	239.509633239	852.0	654	5439248.0
NM_001039465	SFRS5	372.636442917	1660.0	819	5439248.0
NM_001039464	C1orf175	0.0	0.0	3972	5439248.0
NM_007007	CPSF6	83.9310395721	756.0	1656	5439248.0
NM_153839	GPR111	0.0	0.0	1929	5439248.0
NM_001009955	SSBP3	21.3305404437	126.0	1086	5439248.0
NM_005688	ABCC5	4.38953203846	103.0	4314	5439248.0
NM_000486	AQP2	0.0	0.0	816	5439248.0
NM_005686	SOX13	4.82000976319	49.0	1869	5439248.0
NM_005687	FARSB	137.938642598	1328.0	1770	5439248.0
NM_005684	GPR52	0.0	0.0	1086	5439248.0
NM_007005	TLE4	6.25498129291	79.0	2322	5439248.0
NM_000448	RAG1	0.0	0.0	3132	5439248.0
NM_001122742	ESR1	0.0	0.0	1788	5439248.0
NM_005680	TAF1B	7.59534402897	73.0	1767	5439248.0
NM_005681	TAF1A	14.9470686036	110.0	1353	5439248.0
NM_018055	NODAL	0.0	0.0	1044	5439248.0
NM_033109	PNPT1	27.1239725796	347.0	2352	5439248.0
NM_001130009	GEN1	3.97766325106	59.0	2727	5439248.0
NM_018056	TMEM39B	0.0	0.0	1479	5439248.0
NM_018051	WDR60	1.32100147078	23.0	3201	5439248.0
NM_018050	MANSC1	3.54646882378	25.0	1296	5439248.0
NM_018053	XKR8	2.01181504185	13.0	1188	5439248.0
NM_018052	VAC14	27.4716812611	351.0	2349	5439248.0
NM_033100	PCDH21	0.0	0.0	2580	5439248.0
NM_001130002	C3orf55	2.7036609386	6.0	408	5439248.0
NM_033102	SLC45A3	0.0	0.0	1662	5439248.0
NM_033103	RHPN2	5.26302168154	59.0	2061	5439248.0
NM_018059	RADIL	0.0	0.0	3228	5439248.0
NM_018058	CRTAC1	0.0	0.0	1986	5439248.0
NM_033106	GALP	0.0	0.0	351	5439248.0
NM_033107	GTPBP10	40.2761861471	255.0	1164	5439248.0
NM_013390	TMEM2	16.3391763659	369.0	4152	5439248.0
NM_181532	ERAS	0.0	0.0	702	5439248.0
NM_004637	RAB7A	1021.77586087	3468.0	624	5439248.0
NM_003164	STX5	46.8229519853	272.0	1068	5439248.0
NM_001001556	GALK2	26.1273424632	191.0	1344	5439248.0
NM_005641	TAF6	52.2441934762	578.0	2034	5439248.0
NM_004327	BCR	5.97412710541	124.0	3816	5439248.0
NM_013237	PRELID1	50.6977390547	182.0	660	5439248.0
NM_004322	BAD	110.962084439	306.0	507	5439248.0
NM_007098	CLTCL1	5.75111463518	154.0	4923	5439248.0
NM_001142353	PPP3CB	43.3408156545	372.0	1578	5439248.0
NM_025251	KIAA1688	3.57255047791	65.0	3345	5439248.0
NM_033364	C3orf15	0.0	0.0	2304	5439248.0
NM_004321	KIF1A	0.0	0.0	5073	5439248.0
NM_033360	KRAS	117.727832449	365.0	570	5439248.0
NM_012373	OR3A3	0.0	0.0	966	5439248.0
NM_079834	SCAMP4	37.0362365096	139.0	690	5439248.0
NM_012377	OR7C2	0.0	0.0	960	5439248.0
NM_012374	OR4D1	0.0	0.0	933	5439248.0
NM_012375	OR52A1	0.0	0.0	939	5439248.0
NM_012378	OR8B8	0.0	0.0	936	5439248.0
NM_014911	AAK1	6.49777971937	102.0	2886	5439248.0
NM_014912	CPEB3	0.0	0.0	2097	5439248.0
NM_014913	ADNP2	14.3462809522	265.0	3396	5439248.0
NM_014915	ANKRD26	1.07451165298	30.0	5133	5439248.0
NM_014916	LMTK2	4.56362626515	112.0	4512	5439248.0
NM_014918	CHSY1	5.8001327234	76.0	2409	5439248.0
NM_005023	PGGT1B	23.3458976285	144.0	1134	5439248.0
NM_005020	PDE1C	0.0	0.0	1905	5439248.0
NM_005021	ENPP3	0.0	0.0	2628	5439248.0
NM_005026	PIK3CD	0.938304019519	16.0	3135	5439248.0
NM_005027	PIK3R2	14.4590847452	172.0	2187	5439248.0
NM_005024	SERPINB10	0.0	0.0	1194	5439248.0
NM_005025	SERPINI1	13.4196309361	90.0	1233	5439248.0
NM_033030	BOLL	0.0	0.0	852	5439248.0
NM_181537	KRT27	0.0	0.0	1380	5439248.0
NM_080414	VPS16A	0.0	0.0	972	5439248.0
NM_176801	ADD1	80.1392832056	867.0	1989	5439248.0
NM_001005338	OR5H1	0.0	0.0	942	5439248.0
NM_001005339	RGS10	11.7851887067	35.0	546	5439248.0
NM_177400	NKX6-2	0.0	0.0	834	5439248.0
NM_177401	MIDN	27.4401408693	210.0	1407	5439248.0
NM_004962	GDF10	0.0	0.0	1437	5439248.0
NM_001034837	KCNIP1	0.0	0.0	684	5439248.0
NM_001034832	SSX4B	0.0	0.0	567	5439248.0
NM_001042690	C4orf44	0.0	0.0	837	5439248.0
NM_001002814	RAB11FIP1	4.39099242779	92.0	3852	5439248.0
NM_001042693	FAM159A	0.0	0.0	573	5439248.0
NM_001129730	ZNF837	0.0	0.0	1596	5439248.0
NM_001042697	ZSWIM7	17.3852429149	40.0	423	5439248.0
NM_017417	GALNT8	0.0	0.0	1914	5439248.0
NM_001856	COL16A1	0.649103228456	17.0	4815	5439248.0
NM_001855	COL15A1	0.882404338011	20.0	4167	5439248.0
NM_022916	VPS33A	57.2795704378	558.0	1791	5439248.0
NM_001853	COL9A3	1.96821253729	22.0	2055	5439248.0
NM_001018090	GCOM1	0.333664144872	3.0	1653	5439248.0
NM_001851	COL9A1	0.0	0.0	2766	5439248.0
NM_001850	COL8A1	7.40331317414	90.0	2235	5439248.0
NM_153260	LRRC57	45.1961986902	177.0	720	5439248.0
NM_001859	SLC31A1	27.2725309338	85.0	573	5439248.0
NM_001858	COL19A1	0.0	0.0	3429	5439248.0
NM_005235	ERBB4	1.96629886443	42.0	3927	5439248.0
NM_013233	STK39	24.8050162303	221.0	1638	5439248.0
NM_024618	NLRX1	0.0	0.0	2928	5439248.0
NM_152522	ARL6IP6	66.682362885	247.0	681	5439248.0
NM_206866	BACH1	18.4597311303	222.0	2211	5439248.0
NM_182663	RASSF5	0.0	0.0	1257	5439248.0
NM_206862	TACC2	4.48868225004	216.0	8847	5439248.0
NM_153261	TMEM188	17.9991972975	42.0	429	5439248.0
NM_152525	ALS2CR11	0.0	0.0	1872	5439248.0
NM_025248	SNIP	1.19046331868	23.0	3552	5439248.0
NM_001148	ANK2	0.0	0.0	11874	5439248.0
NM_004319	ASTN1	0.0	0.0	3885	5439248.0
NM_014435	NAAA	23.3215789852	137.0	1080	5439248.0
NM_004649	C21orf33	40.3237460433	177.0	807	5439248.0
NM_032039	ITFG3	17.8418806243	161.0	1659	5439248.0
NM_001141	ALOX15B	0.0	0.0	2031	5439248.0
NM_004312	ARR3	0.0	0.0	1167	5439248.0
NM_004311	ARL3	126.24963902	377.0	549	5439248.0
NM_004310	RHOH	0.0	0.0	576	5439248.0
NM_004317	ASNA1	102.196834103	582.0	1047	5439248.0
NM_001144	AMFR	20.1739006681	212.0	1932	5439248.0
NM_025246	TMEM22	11.1288706916	75.0	1239	5439248.0
NM_003829	MPDZ	11.4042766329	380.0	6126	5439248.0
NM_001146040	GLRA1	0.0	0.0	1374	5439248.0
NM_032441	ZMAT1	0.0	0.0	1404	5439248.0
NM_001001548	CD36	3.23905820692	25.0	1419	5439248.0
NM_001014438	CARS	34.1658840125	412.0	2217	5439248.0
NM_032111	MRPL14	135.997848857	324.0	438	5439248.0
NM_022906	STAG3L4	10.1461889528	25.0	453	5439248.0
NM_016184	CLEC4A	0.0	0.0	714	5439248.0
NM_022904	RASAL3	0.0	0.0	3036	5439248.0
NM_016186	SERPINA10	0.0	0.0	1335	5439248.0
NM_022902	SLC30A5	21.041023597	263.0	2298	5439248.0
NM_022903	CCDC71	15.0588522363	115.0	1404	5439248.0
NM_022900	CASD1	3.14862435121	41.0	2394	5439248.0
NM_022901	LRRC19	0.0	0.0	1113	5439248.0
NM_016188	ACTL6B	0.0	0.0	1281	5439248.0
NM_022908	NT5DC2	31.9941860015	272.0	1563	5439248.0
NM_022909	CENPH	107.245217231	434.0	744	5439248.0
NM_017858	TIPIN	38.3525942416	189.0	906	5439248.0
NM_017489	TERF1	3.20342856664	23.0	1320	5439248.0
NM_001040424	PRDM15	3.74247213892	72.0	3537	5439248.0
NM_001004304	ZNF740	6.63372477718	21.0	582	5439248.0
NM_017850	C1orf109	10.8146437544	36.0	612	5439248.0
NM_017851	PARP16	10.9704102282	58.0	972	5439248.0
NM_017852	NLRP2	0.0	0.0	3189	5439248.0
NM_017853	TXNL4B	32.6842566799	80.0	450	5439248.0
NM_017854	TMEM160	25.6156376757	79.0	567	5439248.0
NM_017855	ODAM	0.0	0.0	840	5439248.0
NM_017856	GEMIN8	1.51316003148	6.0	729	5439248.0
NM_017857	SSH3	16.4349813419	177.0	1980	5439248.0
NM_025029	FAM128B	65.1372568267	169.0	477	5439248.0
NM_020056	HLA-DQA2	0.0	0.0	768	5439248.0
NM_025027	ZNF606	0.0	0.0	2379	5439248.0
NM_001161404	LIMS2	1.81848609124	10.0	1011	5439248.0
NM_001146321	GRAMD3	17.0925321923	123.0	1323	5439248.0
NM_021928	SPCS3	291.855966071	862.0	543	5439248.0
NM_016328	GTF2IRD1	13.8525072257	217.0	2880	5439248.0
NM_016459	MGC29506	0.0	0.0	570	5439248.0
NM_016458	C8orf30A	0.0	0.0	1173	5439248.0
NM_198085	RNF148	0.0	0.0	918	5439248.0
NM_016320	NUP98	80.6444562029	2370.0	5403	5439248.0
NM_016323	HERC5	18.4147885197	308.0	3075	5439248.0
NM_016322	RAB14	176.472288671	622.0	648	5439248.0
NM_198081	SCML4	0.0	0.0	1245	5439248.0
NM_016456	TMEM9	189.84401808	570.0	552	5439248.0
NM_016327	UPB1	0.0	0.0	1155	5439248.0
NM_198082	CCDC57	1.07044508777	16.0	2748	5439248.0
NM_024993	LRRTM4	0.0	0.0	1557	5439248.0
NM_173179	SLC35C2	3.68367647007	22.0	1098	5439248.0
NM_020738	KIDINS220	6.46722206456	187.0	5316	5439248.0
NM_024997	ATF7IP2	0.0	0.0	2049	5439248.0
NM_024996	GFM1	58.1862348807	714.0	2256	5439248.0
NM_015984	UCHL5	164.349813419	885.0	990	5439248.0
NM_015985	ANGPT4	0.0	0.0	1512	5439248.0
